period,provider_name,provider_name_raw,encounter_count,total_wrvu,shifts_worked,hours_worked,location
2025-12,"Harmon, Julia","Harmon, Julia",45,161.06,,,CCD
2025-12,"Hassan, Omar","Hassan, Omar",161,604.26,,,CCD
2025-12,"Hayes, Brittany","Hayes, Brittany",72,222.16,,,CCD
2025-12,"Huang, Victoria","Huang, Victoria",114,339.03,,,CCD
2025-12,"Hughes, Nadia","Hughes, Nadia",32,86.58,,,CCD
2025-12,"Jensen, Alicia","Jensen, Alicia",121,392.44,,,CCD
2025-12,"Jordan, Matthew","Jordan, Matthew",156,502.74,,,CCD
2025-12,"Kaufman, Rebecca","Kaufman, Rebecca",111,363.38,,,CCD
2025-12,"Kent, Daniel","Kent, Daniel",31,116.44,,,CCD
2025-12,"Kimura, Leslie","Kimura, Leslie",147,515.2725,,,CCD
2025-12,"Lawson, Charles","Lawson, Charles",83,276.01,,,CCD
2025-12,"Lim, Angela","Lim, Angela",67,215.02,,,CCD
2025-12,"Marsh, Tyler","Marsh, Tyler",83,263.1,,,CCD
2025-12,"Maxwell, Diane","Maxwell, Diane",80,276.69,,,CCD
2025-12,"McCoy, Ethan","McCoy, Ethan",112,397.72,,,CCD
2025-12,"Monroe, Brian","Monroe, Brian",118,363.65,,,CCD
2025-12,"Morton, Andrew","Morton, Andrew",71,219.02,,,CCD
2025-12,"Nash, Vanessa","Nash, Vanessa",133,358.97,,,CCD
2025-12,"Norris, Patricia","Norris, Patricia",123,433.21,,,CCD
2025-12,"Oliver, Jason","Oliver, Jason",72,255.34,,,CCD
2025-12,"Pierce, Hannah","Pierce, Hannah",157,280.58,,,CCD
2025-12,"Quinn, Robert","Quinn, Robert",187,616.94,,,CCD
2025-12,"Reyes, Diana","Reyes, Diana",40,128.92,,,CCD
2025-12,"Rhodes, Mark","Rhodes, Mark",187,609.66,,,CCD
2025-12,"Robinson, Tanya","Robinson, Tanya",58,189.32,,,CCD
2025-12,"Ross, Graham","Ross, Graham",116,384.82,,,CCD
2025-12,"Sato, Hiroshi","Sato, Hiroshi",125,350.93,,,CCD
2026-01,"Aldridge, Marcus","Aldridge, Marcus",65,241.95,,,CCD
2026-01,"Barlow, Stephanie","Barlow, Stephanie",79,247.98,,,CCD
2026-01,"Beckett, James","Beckett, James",51,150.75,,,CCD
2026-01,"Carver, Elena","Carver, Elena",96,317.221,,,CCD
2026-01,"Chen, David","Chen, David",118,388.792,,,CCD
2026-01,"Cheng, Michelle","Cheng, Michelle",96,308.31,,,CCD
2026-01,"Coleman, Patrick","Coleman, Patrick",88,277.34,,,CCD
2026-01,"Cordova, Isabel","Cordova, Isabel",106,296.6,,,CCD
2026-01,"Denton, Rachel","Denton, Rachel",193,638.73,,,CCD
2026-01,"Devlin, Sean","Devlin, Sean",143,500.52,,,CCD
2026-01,"Donovan, Laura","Donovan, Laura",79,232.6,,,CCD
2026-01,"Escobar, Maria","Escobar, Maria",53,170.3,,,CCD
2026-01,"Farley, Christopher","Farley, Christopher",10,29.66,,,CCD
2026-01,"Fleming, Audrey","Fleming, Audrey",38,118.08,,,CCD
2026-01,"Foster, Nathan","Foster, Nathan",66,155.84,,,CCD
2026-01,"Gibson, Amanda","Gibson, Amanda",80,278.62,,,CCD
2026-01,"Goodwin, Eric","Goodwin, Eric",163,571.15,,,CCD
2026-01,"Graves, Anya","Graves, Anya",99,292.65,,,CCD
2026-01,"Griffin, Jonathan","Griffin, Jonathan",50,170.64,,,CCD
2026-01,"Hale, Samantha","Hale, Samantha",61,182.0,,,CCD
2026-01,"Harmon, Julia","Harmon, Julia",68,204.84,,,CCD
2026-01,"Hassan, Omar","Hassan, Omar",97,329.98,,,CCD
2026-01,"Hayes, Brittany","Hayes, Brittany",69,216.34,,,CCD
2026-01,"Huang, Victoria","Huang, Victoria",96,278.01,,,CCD
2026-01,"Hughes, Nadia","Hughes, Nadia",48,167.96,,,CCD
2026-01,"Jordan, Matthew","Jordan, Matthew",144,420.03,,,CCD
2026-01,"Kaufman, Rebecca","Kaufman, Rebecca",109,380.06,,,CCD
2026-01,"Kent, Daniel","Kent, Daniel",49,188.43,,,CCD
2026-01,"Kimura, Leslie","Kimura, Leslie",157,556.7495,,,CCD
2026-01,"Lawson, Charles","Lawson, Charles",104,345.6,,,CCD
2026-01,"Lim, Angela","Lim, Angela",25,98.15,,,CCD
2026-01,"Marsh, Tyler","Marsh, Tyler",68,218.07,,,CCD
2026-01,"Maxwell, Diane","Maxwell, Diane",92,304.82,,,CCD
2026-01,"McCoy, Ethan","McCoy, Ethan",103,364.06,,,CCD
2026-01,"Monroe, Brian","Monroe, Brian",184,561.1,,,CCD
2026-01,"Morton, Andrew","Morton, Andrew",52,151.76,,,CCD
2026-01,"Nash, Vanessa","Nash, Vanessa",118,314.23,,,CCD
2026-01,"Norris, Patricia","Norris, Patricia",118,420.85,,,CCD
2026-01,"Oliver, Jason","Oliver, Jason",69,261.83,,,CCD
2026-01,"Pierce, Hannah","Pierce, Hannah",32,48.33,,,CCD
2026-01,"Quinn, Robert","Quinn, Robert",125,394.3,,,CCD
2026-01,"Reyes, Diana","Reyes, Diana",54,152.31,,,CCD
2026-01,"Rhodes, Mark","Rhodes, Mark",137,448.23,,,CCD
2026-01,"Robinson, Tanya","Robinson, Tanya",58,206.27,,,CCD
2026-01,"Ross, Graham","Ross, Graham",91,303.17,,,CCD
2026-01,"Sato, Hiroshi","Sato, Hiroshi",92,279.36,,,CCD
2026-02,"Aldridge, Marcus","Aldridge, Marcus",61,214.35,,,CCD
2026-02,"Barlow, Stephanie","Barlow, Stephanie",94,305.18,,,CCD
2026-02,"Beckett, James","Beckett, James",36,122.79,,,CCD
2026-02,"Carver, Elena","Carver, Elena",91,317.24,,,CCD
2026-02,"Chen, David","Chen, David",91,280.571,,,CCD
2026-02,"Cheng, Michelle","Cheng, Michelle",83,262.65,,,CCD
2026-02,"Coleman, Patrick","Coleman, Patrick",91,270.02,,,CCD
2026-02,"Cordova, Isabel","Cordova, Isabel",57,187.18,,,CCD
2026-02,"Denton, Rachel","Denton, Rachel",153,475.61,,,CCD
2026-02,"Devlin, Sean","Devlin, Sean",143,506.04,,,CCD
2026-02,"Donovan, Laura","Donovan, Laura",76,234.41,,,CCD
2026-02,"Escobar, Maria","Escobar, Maria",53,185.43,,,CCD
2026-02,"Farley, Christopher","Farley, Christopher",38,117.32,,,CCD
2026-02,"Fleming, Audrey","Fleming, Audrey",45,156.08,,,CCD
2026-02,"Foster, Nathan","Foster, Nathan",39,90.79,,,CCD
2026-02,"Gibson, Amanda","Gibson, Amanda",92,326.6755,,,CCD
2026-02,"Goodwin, Eric","Goodwin, Eric",121,432.46,,,CCD
2026-02,"Graves, Anya","Graves, Anya",51,174.36,,,CCD
2026-02,"Griffin, Jonathan","Griffin, Jonathan",26,91.52,,,CCD
2026-02,"Hale, Samantha","Hale, Samantha",66,182.09,,,CCD
2026-02,"Harmon, Julia","Harmon, Julia",89,283.19,,,CCD
2026-02,"Hassan, Omar","Hassan, Omar",83,303.38,,,CCD
2026-02,"Hayes, Brittany","Hayes, Brittany",55,166.48,,,CCD
2026-02,"Huang, Victoria","Huang, Victoria",107,363.85,,,CCD
2026-02,"Hughes, Nadia","Hughes, Nadia",40,136.66,,,CCD
2026-02,"Jensen, Alicia","Jensen, Alicia",131,421.64,,,CCD
2026-02,"Jordan, Matthew","Jordan, Matthew",144,461.48,,,CCD
2026-02,"Kaufman, Rebecca","Kaufman, Rebecca",150,465.94,,,CCD
2026-02,"Kent, Daniel","Kent, Daniel",38,131.88,,,CCD
2026-02,"Kimura, Leslie","Kimura, Leslie",194,644.246,,,CCD
2026-02,"Lawson, Charles","Lawson, Charles",85,269.99,,,CCD
2026-02,"Lim, Angela","Lim, Angela",34,108.7,,,CCD
2026-02,"Marsh, Tyler","Marsh, Tyler",70,235.36,,,CCD
2026-02,"Maxwell, Diane","Maxwell, Diane",63,211.37,,,CCD
2026-02,"McCoy, Ethan","McCoy, Ethan",131,463.81,,,CCD
2026-02,"Monroe, Brian","Monroe, Brian",130,411.34,,,CCD
2026-02,"Morton, Andrew","Morton, Andrew",58,199.52,,,CCD
2026-02,"Nash, Vanessa","Nash, Vanessa",63,144.91,,,CCD
2026-02,"Norris, Patricia","Norris, Patricia",141,524.1,,,CCD
2026-02,"Oliver, Jason","Oliver, Jason",60,213.6,,,CCD
2026-02,"Quinn, Robert","Quinn, Robert",161,510.63,,,CCD
2026-02,"Reyes, Diana","Reyes, Diana",44,124.46,,,CCD
2026-02,"Rhodes, Mark","Rhodes, Mark",154,515.43,,,CCD
2026-02,"Robinson, Tanya","Robinson, Tanya",54,197.38,,,CCD
2026-02,"Ross, Graham","Ross, Graham",121,368.52,,,CCD
2026-02,"Sato, Hiroshi","Sato, Hiroshi",67,214.61,,,CCD
2026-03,"Aldridge, Marcus","Aldridge, Marcus",79,284.91,,,CCD
2026-03,"Barlow, Stephanie","Barlow, Stephanie",60,182.94,,,CCD
2026-03,"Beckett, James","Beckett, James",54,150.44,,,CCD
2026-03,"Carver, Elena","Carver, Elena",65,235.82,,,CCD
2026-03,"Chen, David","Chen, David",85,258.66,,,CCD
2026-03,"Cheng, Michelle","Cheng, Michelle",166,540.26,,,CCD
2026-03,"Coleman, Patrick","Coleman, Patrick",89,235.88,,,CCD
2026-03,"Cordova, Isabel","Cordova, Isabel",54,180.45,,,CCD
2026-03,"Denton, Rachel","Denton, Rachel",205,620.96,,,CCD
2026-03,"Devlin, Sean","Devlin, Sean",177,595.56,,,CCD
2026-03,"Donovan, Laura","Donovan, Laura",113,355.69,,,CCD
2026-03,"Escobar, Maria","Escobar, Maria",81,236.05,,,CCD
2026-03,"Farley, Christopher","Farley, Christopher",44,142.03,,,CCD
2026-03,"Fleming, Audrey","Fleming, Audrey",54,193.7,,,CCD
2026-03,"Foster, Nathan","Foster, Nathan",58,127.37,,,CCD
2026-03,"Gibson, Amanda","Gibson, Amanda",85,278.57,,,CCD
2026-03,"Goodwin, Eric","Goodwin, Eric",176,591.4,,,CCD
2026-03,"Graves, Anya","Graves, Anya",78,217.3,,,CCD
2026-03,"Griffin, Jonathan","Griffin, Jonathan",52,161.27,,,CCD
2026-03,"Hale, Samantha","Hale, Samantha",101,280.4983,,,CCD
2026-03,"Harmon, Julia","Harmon, Julia",122,355.25,,,CCD
2026-03,"Hassan, Omar","Hassan, Omar",78,296.98,,,CCD
2026-03,"Hayes, Brittany","Hayes, Brittany",94,308.92,,,CCD
2026-03,"Huang, Victoria","Huang, Victoria",121,349.36,,,CCD
2026-03,"Hughes, Nadia","Hughes, Nadia",59,201.38,,,CCD
2026-03,"Jensen, Alicia","Jensen, Alicia",144,471.25,,,CCD
2026-03,"Jordan, Matthew","Jordan, Matthew",116,332.14,,,CCD
2026-03,"Kaufman, Rebecca","Kaufman, Rebecca",139,457.19,,,CCD
2026-03,"Kent, Daniel","Kent, Daniel",24,68.43,,,CCD
2026-03,"Kimura, Leslie","Kimura, Leslie",183,616.066,,,CCD
2026-03,"Lawson, Charles","Lawson, Charles",18,44.44,,,CCD
2026-03,"Lim, Angela","Lim, Angela",46,144.98,,,CCD
2026-03,"Marsh, Tyler","Marsh, Tyler",50,152.91,,,CCD
2026-03,"Maxwell, Diane","Maxwell, Diane",120,378.5,,,CCD
2026-03,"McCoy, Ethan","McCoy, Ethan",124,426.15,,,CCD
2026-03,"Monroe, Brian","Monroe, Brian",152,431.09,,,CCD
2026-03,"Morton, Andrew","Morton, Andrew",91,288.65,,,CCD
2026-03,"Nash, Vanessa","Nash, Vanessa",94,278.71,,,CCD
2026-03,"Norris, Patricia","Norris, Patricia",176,681.31,,,CCD
2026-03,"Oliver, Jason","Oliver, Jason",65,208.75,,,CCD
2026-03,"Pierce, Hannah","Pierce, Hannah",61,113.47,,,CCD
2026-03,"Quinn, Robert","Quinn, Robert",171,547.95,,,CCD
2026-03,"Reyes, Diana","Reyes, Diana",75,232.28,,,CCD
2026-03,"Rhodes, Mark","Rhodes, Mark",203,661.87,,,CCD
2026-03,"Robinson, Tanya","Robinson, Tanya",66,213.62,,,CCD
2026-03,"Ross, Graham","Ross, Graham",119,376.23,,,CCD
2026-03,"Sato, Hiroshi","Sato, Hiroshi",125,382.84,,,CCD
2026-04,"Aldridge, Marcus","Aldridge, Marcus",135,442.75,,,CCD
2026-04,"Barlow, Stephanie","Barlow, Stephanie",102,337.98,,,CCD
2026-04,"Beckett, James","Beckett, James",60,192.09,,,CCD
2026-04,"Carver, Elena","Carver, Elena",112,355.47,,,CCD
2026-04,"Chen, David","Chen, David",108,347.15,,,CCD
2026-04,"Cheng, Michelle","Cheng, Michelle",15,25.7,,,CCD
2026-04,"Coleman, Patrick","Coleman, Patrick",102,275.95,,,CCD
2026-04,"Cordova, Isabel","Cordova, Isabel",74,230.73,,,CCD
2026-04,"Denton, Rachel","Denton, Rachel",142,398.16,,,CCD
2026-04,"Devlin, Sean","Devlin, Sean",203,654.15,,,CCD
2026-04,"Donovan, Laura","Donovan, Laura",144,390.5,,,CCD
2026-04,"Escobar, Maria","Escobar, Maria",96,285.93,,,CCD
2026-04,"Farley, Christopher","Farley, Christopher",51,163.83,,,CCD
2026-04,"Fleming, Audrey","Fleming, Audrey",38,138.81,,,CCD
2026-04,"Foster, Nathan","Foster, Nathan",72,161.64,,,CCD
2026-04,"Gibson, Amanda","Gibson, Amanda",129,444.05,,,CCD
2026-04,"Goodwin, Eric","Goodwin, Eric",148,534.49,,,CCD
2026-04,"Graves, Anya","Graves, Anya",25,82.17,,,CCD
2026-04,"Griffin, Jonathan","Griffin, Jonathan",41,123.6,,,CCD
2026-04,"Hale, Samantha","Hale, Samantha",94,290.36,,,CCD
2026-04,"Harmon, Julia","Harmon, Julia",131,402.89,,,CCD
2026-04,"Hassan, Omar","Hassan, Omar",84,322.61,,,CCD
2026-04,"Hayes, Brittany","Hayes, Brittany",117,347.7,,,CCD
2026-04,"Huang, Victoria","Huang, Victoria",112,352.77,,,CCD
2026-04,"Hughes, Nadia","Hughes, Nadia",50,177.82,,,CCD
2026-04,"Jensen, Alicia","Jensen, Alicia",167,506.92,,,CCD
2026-04,"Jordan, Matthew","Jordan, Matthew",145,428.69,,,CCD
2026-04,"Kaufman, Rebecca","Kaufman, Rebecca",159,556.63,,,CCD
2026-04,"Kent, Daniel","Kent, Daniel",76,260.15,,,CCD
2026-04,"Kimura, Leslie","Kimura, Leslie",185,648.558,,,CCD
2026-04,"Lawson, Charles","Lawson, Charles",108,349.18,,,CCD
2026-04,"Marsh, Tyler","Marsh, Tyler",82,247.19,,,CCD
2026-04,"Maxwell, Diane","Maxwell, Diane",102,337.06,,,CCD
2026-04,"McCoy, Ethan","McCoy, Ethan",158,520.55,,,CCD
2026-04,"Monroe, Brian","Monroe, Brian",133,343.19,,,CCD
2026-04,"Morton, Andrew","Morton, Andrew",70,200.38,,,CCD
2026-04,"Nash, Vanessa","Nash, Vanessa",110,306.71,,,CCD
2026-04,"Norris, Patricia","Norris, Patricia",98,353.32,,,CCD
2026-04,"Oliver, Jason","Oliver, Jason",43,134.03,,,CCD
2026-04,"Pierce, Hannah","Pierce, Hannah",169,267.65,,,CCD
2026-04,"Quinn, Robert","Quinn, Robert",60,175.0,,,CCD
2026-04,"Reyes, Diana","Reyes, Diana",48,158.24,,,CCD
2026-04,"Rhodes, Mark","Rhodes, Mark",179,558.2683,,,CCD
2026-04,"Robinson, Tanya","Robinson, Tanya",63,202.4,,,CCD
2026-04,"Ross, Graham","Ross, Graham",141,441.74,,,CCD
2026-04,"Sato, Hiroshi","Sato, Hiroshi",144,461.91,,,CCD
2026-05,"Aldridge, Marcus","Aldridge, Marcus",74,233.88,,,CCD
2026-05,"Barlow, Stephanie","Barlow, Stephanie",81,255.56,,,CCD
2026-05,"Beckett, James","Beckett, James",96,220.39,,,CCD
2026-05,"Carver, Elena","Carver, Elena",77,163.14,,,CCD
2026-05,"Chen, David","Chen, David",125,312.2775,,,CCD
2026-05,"Coleman, Patrick","Coleman, Patrick",91,164.3,,,CCD
2026-05,"Cordova, Isabel","Cordova, Isabel",74,142.41,,,CCD
2026-05,"Denton, Rachel","Denton, Rachel",215,483.67,,,CCD
2026-05,"Devlin, Sean","Devlin, Sean",245,542.04,,,CCD
2026-05,"Donovan, Laura","Donovan, Laura",149,287.05,,,CCD
2026-05,"Escobar, Maria","Escobar, Maria",95,137.19,,,CCD
2026-05,"Farley, Christopher","Farley, Christopher",70,190.16,,,CCD
2026-05,"Fleming, Audrey","Fleming, Audrey",48,91.42,,,CCD
2026-05,"Foster, Nathan","Foster, Nathan",110,206.275,,,CCD
2026-05,"Garrett, Steven","Garrett, Steven",81,201.56,,,CCD
2026-05,"Gibson, Amanda","Gibson, Amanda",79,196.95,,,CCD
2026-05,"Goodwin, Eric","Goodwin, Eric",129,347.4,,,CCD
2026-05,"Graves, Anya","Graves, Anya",74,216.18,,,CCD
2026-05,"Griffin, Jonathan","Griffin, Jonathan",47,75.05,,,CCD
2026-05,"Hale, Samantha","Hale, Samantha",123,274.77,,,CCD
2026-05,"Harmon, Julia","Harmon, Julia",116,274.76,,,CCD
2026-05,"Hassan, Omar","Hassan, Omar",105,325.94,,,CCD
2026-05,"Hayes, Brittany","Hayes, Brittany",100,158.8,,,CCD
2026-05,"Huang, Victoria","Huang, Victoria",116,228.0,,,CCD
2026-05,"Hughes, Nadia","Hughes, Nadia",50,120.71,,,CCD
2026-05,"Jensen, Alicia","Jensen, Alicia",155,378.65,,,CCD
2026-05,"Jordan, Matthew","Jordan, Matthew",154,315.97,,,CCD
2026-05,"Kaufman, Rebecca","Kaufman, Rebecca",147,421.25,,,CCD
2026-05,"Kent, Daniel","Kent, Daniel",52,182.86,,,CCD
2026-05,"Kimura, Leslie","Kimura, Leslie",219,486.6925,,,CCD
2026-05,"Lawson, Charles","Lawson, Charles",109,235.46,,,CCD
2026-05,"Marsh, Tyler","Marsh, Tyler",52,140.34,,,CCD
2026-05,"Maxwell, Diane","Maxwell, Diane",98,225.74,,,CCD
2026-05,"McCoy, Ethan","McCoy, Ethan",122,322.17,,,CCD
2026-05,"Monroe, Brian","Monroe, Brian",109,268.52,,,CCD
2026-05,"Morton, Andrew","Morton, Andrew",70,215.38,,,CCD
2026-05,"Nash, Vanessa","Nash, Vanessa",84,199.33,,,CCD
2026-05,"Oliver, Jason","Oliver, Jason",78,223.15,,,CCD
2026-05,"Pierce, Hannah","Pierce, Hannah",154,145.64,,,CCD
2026-05,"Reyes, Diana","Reyes, Diana",34,90.88,,,CCD
2026-05,"Rhodes, Mark","Rhodes, Mark",171,427.62,,,CCD
2026-05,"Robinson, Tanya","Robinson, Tanya",47,138.85,,,CCD
2026-05,"Ross, Graham","Ross, Graham",137,313.86,,,CCD
2026-05,"Sato, Hiroshi","Sato, Hiroshi",139,284.78,,,CCD
2024-04,"Holloway, Timothy","Holloway, Timothy",2,6.74,,,NWI
2024-04,"Kent, Daniel","Kent, Daniel",3,4.8,,,NWI
2024-05,"Carver, Elena","Carver, Elena",29,77.27,,,NWI
2024-05,"Chen, David","Chen, David",15,51.06,,,NWI
2024-05,"Franklin, Priya","Franklin, Priya",5,10.4,,,NWI
2024-05,"Gibson, Amanda","Gibson, Amanda",5,18.01,,,NWI
2024-05,"Griffin, Jonathan","Griffin, Jonathan",5,17.48,,,NWI
2024-05,"Holloway, Timothy","Holloway, Timothy",16,40.85,,,NWI
2024-05,"Jensen, Alicia","Jensen, Alicia",25,62.96,,,NWI
2024-05,"Kent, Daniel","Kent, Daniel",33,104.53,,,NWI
2024-05,"Kimura, Leslie","Kimura, Leslie",20,52.41,,,NWI
2024-05,"Nash, Vanessa","Nash, Vanessa",25,58.58,,,NWI
2024-05,"Quinn, Robert","Quinn, Robert",23,57.58,,,NWI
2024-06,"Carver, Elena","Carver, Elena",33,85.51,,,NWI
2024-06,"Chen, David","Chen, David",41,114.24,,,NWI
2024-06,"Franklin, Priya","Franklin, Priya",16,28.54,,,NWI
2024-06,"Gibson, Amanda","Gibson, Amanda",5,16.22,,,NWI
2024-06,"Griffin, Jonathan","Griffin, Jonathan",13,34.72,,,NWI
2024-06,"Holloway, Timothy","Holloway, Timothy",20,51.9,,,NWI
2024-06,"Jensen, Alicia","Jensen, Alicia",18,41.26,,,NWI
2024-06,"Kent, Daniel","Kent, Daniel",36,130.22,,,NWI
2024-06,"Kimura, Leslie","Kimura, Leslie",20,60.41,,,NWI
2024-06,"Nash, Vanessa","Nash, Vanessa",42,107.36,,,NWI
2024-06,"Quinn, Robert","Quinn, Robert",11,29.99,,,NWI
2024-06,"Robinson, Tanya","Robinson, Tanya",22,64.57,,,NWI
2024-07,"Carver, Elena","Carver, Elena",39,108.31,,,NWI
2024-07,"Chen, David","Chen, David",63,185.36,,,NWI
2024-07,"Gibson, Amanda","Gibson, Amanda",43,108.58,,,NWI
2024-07,"Griffin, Jonathan","Griffin, Jonathan",15,34.85,,,NWI
2024-07,"Jensen, Alicia","Jensen, Alicia",28,82.6,,,NWI
2024-07,"Kent, Daniel","Kent, Daniel",40,116.55,,,NWI
2024-07,"Kimura, Leslie","Kimura, Leslie",48,139.81,,,NWI
2024-07,"Nash, Vanessa","Nash, Vanessa",38,107.62,,,NWI
2024-07,"Quinn, Robert","Quinn, Robert",10,28.9,,,NWI
2024-07,"Robinson, Tanya","Robinson, Tanya",7,20.44,,,NWI
2024-08,"Callahan, Thomas","Callahan, Thomas",27,48.02,,,NWI
2024-08,"Carver, Elena","Carver, Elena",90,235.03,,,NWI
2024-08,"Chen, David","Chen, David",34,99.42,,,NWI
2024-08,"Ellison, Michael","Ellison, Michael",25,72.4,,,NWI
2024-08,"Gibson, Amanda","Gibson, Amanda",48,133.3,,,NWI
2024-08,"Griffin, Jonathan","Griffin, Jonathan",22,67.75,,,NWI
2024-08,"Jensen, Alicia","Jensen, Alicia",63,169.45,,,NWI
2024-08,"Kent, Daniel","Kent, Daniel",55,140.98,,,NWI
2024-08,"Kimura, Leslie","Kimura, Leslie",24,70.42,,,NWI
2024-08,"Marsh, Tyler","Marsh, Tyler",19,52.02,,,NWI
2024-08,"Nash, Vanessa","Nash, Vanessa",43,110.15,,,NWI
2024-08,"Quinn, Robert","Quinn, Robert",32,79.9,,,NWI
2024-08,"Robinson, Tanya","Robinson, Tanya",24,67.14,,,NWI
2024-09,"Callahan, Thomas","Callahan, Thomas",111,186.92,,,NWI
2024-09,"Carver, Elena","Carver, Elena",87,191.02,,,NWI
2024-09,"Chen, David","Chen, David",78,216.38,,,NWI
2024-09,"Ellison, Michael","Ellison, Michael",8,22.16,,,NWI
2024-09,"Gibson, Amanda","Gibson, Amanda",28,87.75,,,NWI
2024-09,"Griffin, Jonathan","Griffin, Jonathan",23,65.9,,,NWI
2024-09,"Ingram, William","Ingram, William",20,47.91,,,NWI
2024-09,"Jensen, Alicia","Jensen, Alicia",32,79.65,,,NWI
2024-09,"Kent, Daniel","Kent, Daniel",54,145.57,,,NWI
2024-09,"Kimura, Leslie","Kimura, Leslie",7,18.97,,,NWI
2024-09,"Marsh, Tyler","Marsh, Tyler",23,52.83,,,NWI
2024-09,"Nash, Vanessa","Nash, Vanessa",30,71.11,,,NWI
2024-09,"Quinn, Robert","Quinn, Robert",21,43.18,,,NWI
2024-09,"Robinson, Tanya","Robinson, Tanya",8,25.7,,,NWI
2024-09,"Ross, Graham","Ross, Graham",17,47.14,,,NWI
2024-10,"Abbott, Claire","Abbott, Claire",21,36.98,,,NWI
2024-10,"Callahan, Thomas","Callahan, Thomas",100,213.45,,,NWI
2024-10,"Carver, Elena","Carver, Elena",33,74.62,,,NWI
2024-10,"Chen, David","Chen, David",13,25.03,,,NWI
2024-10,"Gibson, Amanda","Gibson, Amanda",21,54.1,,,NWI
2024-10,"Goodwin, Eric","Goodwin, Eric",40,90.93,,,NWI
2024-10,"Griffin, Jonathan","Griffin, Jonathan",14,37.7,,,NWI
2024-10,"Ingram, William","Ingram, William",12,30.21,,,NWI
2024-10,"Jensen, Alicia","Jensen, Alicia",22,42.72,,,NWI
2024-10,"Kent, Daniel","Kent, Daniel",100,274.08,,,NWI
2024-10,"Malik, Samir","Malik, Samir",97,208.79,,,NWI
2024-10,"Marsh, Tyler","Marsh, Tyler",23,68.01,,,NWI
2024-10,"Nash, Vanessa","Nash, Vanessa",46,115.03,,,NWI
2024-10,"Quinn, Robert","Quinn, Robert",42,99.26,,,NWI
2024-10,"Robinson, Tanya","Robinson, Tanya",7,21.7,,,NWI
2024-10,"Ross, Graham","Ross, Graham",21,51.91,,,NWI
2024-11,"Abbott, Claire","Abbott, Claire",15,21.96,,,NWI
2024-11,"Callahan, Thomas","Callahan, Thomas",95,179.83,,,NWI
2024-11,"Carver, Elena","Carver, Elena",21,50.0,,,NWI
2024-11,"Ellison, Michael","Ellison, Michael",10,31.3,,,NWI
2024-11,"Foster, Nathan","Foster, Nathan",13,23.55,,,NWI
2024-11,"Gibson, Amanda","Gibson, Amanda",18,54.6,,,NWI
2024-11,"Goodwin, Eric","Goodwin, Eric",50,108.1,,,NWI
2024-11,"Griffin, Jonathan","Griffin, Jonathan",40,102.92,,,NWI
2024-11,"Ingram, William","Ingram, William",37,101.69,,,NWI
2024-11,"Jensen, Alicia","Jensen, Alicia",31,80.34,,,NWI
2024-11,"Malik, Samir","Malik, Samir",136,329.19,,,NWI
2024-11,"Marsh, Tyler","Marsh, Tyler",8,22.16,,,NWI
2024-11,"Nash, Vanessa","Nash, Vanessa",49,122.26,,,NWI
2024-11,"Okafor, Adaeze","Okafor, Adaeze",11,21.49,,,NWI
2024-11,"Quinn, Robert","Quinn, Robert",24,54.48,,,NWI
2024-11,"Robinson, Tanya","Robinson, Tanya",23,62.92,,,NWI
2024-11,"Ross, Graham","Ross, Graham",8,24.37,,,NWI
2024-12,"Abbott, Claire","Abbott, Claire",23,32.58,,,NWI
2024-12,"Callahan, Thomas","Callahan, Thomas",150,326.52,,,NWI
2024-12,"Carver, Elena","Carver, Elena",66,175.34,,,NWI
2024-12,"Foster, Nathan","Foster, Nathan",11,18.57,,,NWI
2024-12,"Gibson, Amanda","Gibson, Amanda",22,62.36,,,NWI
2024-12,"Goodwin, Eric","Goodwin, Eric",59,145.86,,,NWI
2024-12,"Griffin, Jonathan","Griffin, Jonathan",6,15.42,,,NWI
2024-12,"Ingram, William","Ingram, William",21,39.14,,,NWI
2024-12,"Jensen, Alicia","Jensen, Alicia",32,97.74,,,NWI
2024-12,"Kent, Daniel","Kent, Daniel",39,100.45,,,NWI
2024-12,"Malik, Samir","Malik, Samir",136,301.68,,,NWI
2024-12,"Marsh, Tyler","Marsh, Tyler",18,51.97,,,NWI
2024-12,"Montgomery, Elaine","Montgomery, Elaine",6,16.68,,,NWI
2024-12,"Nash, Vanessa","Nash, Vanessa",51,117.51,,,NWI
2024-12,"Okafor, Adaeze","Okafor, Adaeze",52,99.23,,,NWI
2024-12,"Quinn, Robert","Quinn, Robert",15,43.4,,,NWI
2024-12,"Robinson, Tanya","Robinson, Tanya",26,78.14,,,NWI
2024-12,"Ross, Graham","Ross, Graham",26,76.41,,,NWI
2025-01,"Abbott, Claire","Abbott, Claire",13,18.12,,,NWI
2025-01,"Callahan, Thomas","Callahan, Thomas",109,256.33,,,NWI
2025-01,"Carver, Elena","Carver, Elena",68,180.13,,,NWI
2025-01,"Chen, David","Chen, David",34,102.12,,,NWI
2025-01,"Foster, Nathan","Foster, Nathan",18,31.09,,,NWI
2025-01,"Gibson, Amanda","Gibson, Amanda",31,96.65,,,NWI
2025-01,"Goodwin, Eric","Goodwin, Eric",60,148.74,,,NWI
2025-01,"Ingram, William","Ingram, William",35,73.38,,,NWI
2025-01,"Jensen, Alicia","Jensen, Alicia",27,78.48,,,NWI
